最新,市盈率,市净率,所属行业,流通市值,营业总收入同比,营业总收入,营业利润,每股收益,流动资产,利润总额,每股净资产,归属净利润同比,未分配利润,每股未分配利润,销售毛利率,总资产,流动资产1,固定资产,无形资产,资产负债比率,公积金,总负债,流动负债,长期负债,每股公积金,归属净利润
3.31,25.69,1.81,9.0,33.1,27.09,3.6,1.32,0.1,7.82,1.32,1.83,14.15,-13.3,-1.33,53.76,37.9,7.82,24.2,1.23,49.59,20.9,18.8,6.18,12.6,2.09,0.966
4.97,7753.35,3.94,45.0,34.0,-57.93,4.81,0.0412,0.0,14.7,0.0613,1.26,141.93,-1.9,-0.28,7.52,22.7,14.7,1.6,0.2289,54.83,3.37,12.4,12.4,0.0308,0.49,0.00329
1.87,-5.52,0.73,6.0,125.0,-14.48,311.0,-17.6,-0.25,250.0,-17.1,2.55,-1324.33,5.73,0.09,15.17,577.0,250.0,126.0,67.8,70.44,78.4,406.0,323.0,83.1,1.18,-16.9
9.75,20.18,2.28,9.0,80.1,11.71,14.9,8.24,0.36,56.5,8.34,4.27,36.43,27.3,1.55,45.83,106.0,56.5,25.6,2.89,28.19,28.4,29.8,8.93,20.9,1.61,6.38
5.99,14.01,0.86,8.0,42.5,17.55,10.5,2.41,0.32,35.0,2.62,6.97,-13.41,24.7,3.48,33.04,120.0,35.0,55.9,4.43,56.73,15.1,68.0,32.1,35.8,2.13,2.28
2.39,704.32,1.48,13.0,61.3,-9.35,41.5,0.2555,0.0,235.0,0.2507,1.61,-62.35,-3.52,-0.14,28.88,326.0,235.0,57.6,13.2,87.22,16.5,285.0,239.0,45.9,0.64,0.0653
3.1,11.43,1.17,16.0,263.0,15.92,1154.0,25.0,0.2,1577.0,26.2,2.65,-4.79,109.0,1.23,11.05,1984.0,1577.0,77.6,20.7,83.69,22.2,1661.0,1264.0,397.0,0.25,18.1
9.97,59.16,2.93,50.0,67.2,48.43,5.82,0.8844,0.13,16.5,0.9035,3.41,-42.02,4.15,0.59,26.19,26.5,16.5,0.5782,0.6822,8.82,11.6,2.34,1.83,0.5107,1.66,0.8843
3.38,36.85,1.02,43.0,39.5,20.13,25.1,1.19,0.07,47.2,1.24,3.3,-8.29,14.8,1.0,28.48,117.0,47.2,40.0,3.08,58.41,18.9,68.5,42.1,26.4,1.28,1.02
3.9,6.78,1.35,7.0,28.3,89.34,20.0,4.82,0.43,54.6,4.78,2.89,41.0,12.2,1.67,40.27,63.0,54.6,0.1202,0.3183,63.54,0.2387,40.0,35.9,4.11,0.03,3.14
2.31,42.6,0.76,11.0,56.6,-4.58,47.6,-0.1328,0.04,58.6,0.2102,3.05,433.36,7.71,0.22,11.93,203.0,58.6,12.3,2.4,43.61,64.2,88.4,84.7,3.78,1.8,1.45
9.56,13.13,2.45,49.0,335.0,18.48,76.3,23.0,0.55,83.8,23.1,3.9,23.26,64.0,1.83,45.09,295.0,83.8,161.0,5.9,52.74,34.4,156.0,117.0,38.1,0.98,19.1
7.33,8.41,1.01,7.0,263.0,-35.91,47.3,26.3,0.65,342.0,26.7,7.23,-12.58,149.0,4.17,58.26,750.0,342.0,65.7,4.13,65.2,41.5,489.0,352.0,137.0,1.16,23.4
4.64,24.33,1.11,6.0,21.4,-26.33,9.52,0.6562,0.14,11.8,0.6608,4.18,44.88,3.59,0.78,12.75,33.9,11.8,5.11,0.3614,43.03,8.6,14.6,13.9,0.7301,1.86,0.6608
6.4,13.95,2.8,23.0,43.1,64.36,73.5,6.71,0.34,40.3,6.7,2.29,39.93,19.6,1.32,12.9,107.0,40.3,49.7,1.41,68.08,1.32,72.6,47.2,25.4,0.09,5.12
7.09,14.31,1.28,23.0,72.1,16.06,283.0,4.5,0.37,189.0,4.38,5.53,6.78,29.7,2.92,6.96,207.0,189.0,0.1406,0.1714,72.8,14.8,150.0,141.0,9.54,1.45,3.78
16.09,55.11,6.08,6.0,27.4,-2.8,25.3,2.06,0.22,19.2,2.07,2.65,83.53,4.37,1.28,16.72,30.0,19.2,9.74,0.2075,47.19,0.012,14.2,10.7,3.5,0.0,0.7445
10.14,19.88,3.63,50.0,215.0,16.12,89.7,9.94,0.38,77.9,9.96,2.79,0.43,24.0,1.13,20.36,127.0,77.9,33.7,3.48,47.62,6.47,60.3,40.0,20.4,0.31,8.1
10.3,87.97,2.27,15.0,43.1,41.05,11.6,0.4804,0.09,24.6,0.479,4.54,118.21,3.93,0.77,13.44,38.5,24.6,5.62,1.29,40.07,13.5,15.4,15.3,0.1078,2.66,0.4468
4.23,16.75,1.16,7.0,87.1,-17.22,18.2,5.21,0.19,245.0,5.23,3.64,-6.34,40.0,1.94,42.51,277.0,245.0,1.87,0.0191,72.66,10.9,201.0,54.2,147.0,0.53,3.9
2.06,-16.5,-33.5,32.0,21.9,-6.2,13.0,-1.32,-0.09,5.83,-1.33,-0.06,8.91,-15.1,-1.42,11.02,18.6,5.83,3.17,4.61,112.6,3.0,20.9,20.5,0.4867,0.28,-0.9945
2.79,364.19,1.35,8.0,40.6,-4.65,2.93,0.1883,0.01,21.5,0.1533,2.07,-53.69,-2.36,-0.14,34.94,54.5,21.5,4.76,10.7,35.63,20.6,19.4,16.6,2.84,1.25,0.095
8.64,5.78,0.86,46.0,256.0,-0.21,1192.0,111.0,1.12,646.0,110.0,10.04,13.36,411.0,8.37,19.86,1942.0,646.0,432.0,469.0,57.85,12.4,1124.0,603.0,521.0,0.25,55.0
3.91,59.35,0.95,35.0,16.6,72.24,10.5,1.01,0.05,28.7,1.03,4.11,165.44,2.59,0.36,39.49,65.7,28.7,9.6,1.06,53.29,17.8,35.0,25.0,10.0,2.49,0.3542
3.37,44.07,1.11,10.0,60.0,39.04,43.6,1.57,0.06,16.0,1.61,3.05,34.39,10.3,0.52,11.32,172.0,16.0,90.5,3.44,63.83,26.6,110.0,72.2,37.3,1.33,1.15
4.23,-25.3,0.97,32.0,20.5,-96.85,0.0517,-0.6072,-0.13,2.38,-0.6074,4.35,-277.96,2.58,0.53,-37.75,24.3,2.38,1.04,0.4039,13.28,6.33,3.23,1.73,1.5,1.31,-0.6082
5.41,138.7,1.22,38.0,23.9,-4.2,13.5,0.1992,0.03,33.0,0.2464,4.44,-8.12,5.34,1.21,22.29,45.7,33.0,7.49,1.7,54.32,9.37,24.8,21.6,3.21,2.12,0.1292
10.76,14.37,1.65,52.0,64.7,21.88,31.9,4.44,0.56,39.3,4.48,6.51,28.58,22.0,3.66,28.47,68.1,39.3,13.9,4.96,35.25,8.5,24.0,11.5,12.5,1.41,3.38
22.16,20.34,1.99,22.0,423.0,39.99,181.0,27.8,0.82,167.0,27.7,11.13,-13.44,123.0,4.79,58.27,685.0,167.0,66.8,73.1,51.8,117.0,355.0,178.0,177.0,4.56,20.9
13.29,15.17,2.49,25.0,58.6,16.5,15.0,4.29,0.66,23.0,4.31,5.34,12.9,13.7,3.1,47.82,29.9,23.0,2.66,0.1836,18.97,2.06,5.68,5.54,0.136,0.47,2.9
6.97,18.28,-49.21,42.0,61.0,-59.41,15.7,2.61,0.29,35.8,2.63,-0.14,149.85,-47.3,-5.37,26.06,79.4,35.8,5.63,6.58,96.22,36.8,76.4,49.6,26.8,4.17,2.52
4.81,1234.03,1.19,25.0,26.7,-3.96,7.98,0.0911,0.0,17.6,0.1092,4.03,-67.38,8.46,1.52,46.69,30.0,17.6,5.74,2.85,25.12,7.01,7.54,5.89,1.65,1.26,0.0162
6.5,30.57,1.63,22.0,46.5,-41.29,14.0,1.61,0.16,28.5,1.48,3.99,13.3,5.07,0.7,34.77,50.2,28.5,5.6,1.25,42.35,14.5,21.3,19.5,1.74,2.0,1.15
15.8,20.37,3.63,52.0,180.0,8.09,14.3,7.94,0.58,38.5,7.95,4.36,-0.23,26.4,2.25,74.48,62.8,38.5,6.25,3.73,15.93,13.6,10.0,8.5,1.51,1.16,6.81
3.6,95.88,2.28,13.0,13.8,69.51,3.89,0.1163,0.03,9.79,0.1171,1.58,126.52,0.1436,0.04,18.18,15.8,9.79,4.35,0.3839,61.5,0.7778,9.69,9.58,0.1036,0.2,0.108
5.08,87.94,1.14,42.0,18.3,21.25,73.3,0.2347,0.04,56.7,0.3113,4.45,-63.38,-0.6747,-0.15,5.4,73.1,56.7,6.33,1.51,71.18,16.1,52.0,50.4,1.58,3.53,0.1978
7.17,66.88,2.07,43.0,60.1,13.26,32.3,0.7847,0.08,26.6,0.8271,3.46,40.83,6.12,0.72,6.93,34.9,26.6,3.51,0.3346,11.27,14.6,3.93,2.61,1.33,1.72,0.6811
4.64,-114.72,2.13,49.0,32.0,13.91,15.9,-0.1466,-0.03,10.3,-0.146,2.18,-305.29,-22.6,-2.62,7.21,22.0,10.3,6.55,1.92,13.32,28.8,2.93,2.39,0.5405,3.34,-0.2618
2.92,10.64,0.76,7.0,251.0,-24.05,70.8,21.7,0.21,901.0,21.5,3.83,2.31,155.0,1.8,28.15,1378.0,901.0,4.57,2.62,75.56,79.9,1041.0,435.0,606.0,0.93,17.7
3.64,10.59,1.25,54.0,55.2,7.33,71.8,5.36,0.26,56.3,5.34,2.92,-41.57,20.2,1.33,19.08,109.0,56.3,29.9,2.24,57.14,3.62,62.2,58.3,3.89,0.24,3.91
29.63,17.27,2.34,22.0,43.1,15.34,7.41,2.59,1.29,10.8,2.59,12.69,71.51,5.57,3.1,79.42,26.0,10.8,1.41,11.9,12.16,14.1,3.16,2.98,0.1809,7.84,2.31
6.9,59.14,7.79,6.0,15.2,19.25,16.0,0.2523,0.09,44.3,0.2644,0.89,-21.63,-4.16,-1.89,18.41,47.4,44.3,2.25,0.4926,94.07,3.42,44.6,28.0,16.6,1.55,0.1925
7.18,33.2,1.33,7.0,33.4,138.9,5.26,0.7793,0.16,22.6,1.04,5.38,793.99,8.57,1.84,11.49,28.5,22.6,0.0327,0.00034700000000000003,12.28,9.79,3.51,3.45,0.0606,2.1,0.7542
8.67,12.2,1.08,22.0,82.9,30.28,51.0,6.06,0.53,47.9,6.05,8.01,291.39,43.5,4.51,43.91,101.0,47.9,38.1,4.0,18.48,13.0,18.6,16.4,2.17,1.35,5.15
4.23,21.23,3.11,55.0,55.8,14.39,17.8,2.68,0.15,43.4,2.74,1.36,39.01,9.32,0.67,39.43,51.1,43.4,4.62,1.11,62.83,0.155,32.1,23.5,8.61,0.01,2.07
5.04,37.97,0.96,13.0,18.6,10.67,26.3,0.4473,0.1,25.5,0.4396,5.24,-45.26,3.97,1.08,10.89,37.2,25.5,8.92,0.5208,46.98,10.4,17.5,16.9,0.6063,2.83,0.3671
2.2,14.12,0.69,44.0,215.0,25.04,150.0,18.0,0.12,177.0,18.1,3.2,5.67,86.9,0.73,20.65,479.0,177.0,249.0,23.8,25.47,147.0,122.0,93.1,28.8,1.38,14.0
1.95,33.72,0.63,4.0,321.0,15.88,524.0,9.16,0.04,391.0,10.5,3.11,-73.57,161.0,0.96,12.57,1879.0,391.0,728.0,6.12,60.88,179.0,1144.0,625.0,519.0,1.06,7.29
3.65,278.22,1.41,22.0,20.7,6.67,8.5,0.0943,0.01,15.1,0.0752,2.6,102.31,2.13,0.37,34.18,27.2,15.1,5.93,1.16,45.07,6.53,12.2,6.45,5.79,1.14,0.0565
3.11,23.91,1.28,7.0,31.1,33.02,48.4,2.53,0.1,461.0,2.47,2.43,11.34,10.3,1.03,14.42,469.0,461.0,3.98,0.5443,94.09,2.97,441.0,388.0,52.7,0.3,0.9767
3.19,-8.5,2.19,7.0,29.7,135.47,22.1,-2.75,-0.28,97.5,-2.79,1.46,-166.45,-9.23,-0.99,20.47,140.0,97.5,2.31,3.21,88.47,11.5,124.0,100.0,24.1,1.23,-2.63
3.1,34.26,2.2,52.0,61.8,-28.02,7.11,2.33,0.07,17.8,2.21,1.41,-3.02,7.46,0.24,43.55,53.2,17.8,4.39,0.7301,16.96,3.24,9.02,7.19,1.83,0.1,2.13
3.01,20.16,1.05,34.0,37.5,58.32,17.2,2.19,0.11,21.3,2.22,2.87,865.11,3.06,0.18,32.99,70.2,21.3,40.8,1.6,30.82,25.2,21.6,18.5,3.14,1.49,1.9
8.04,178.03,31.71,34.0,19.4,1.98,4.02,0.1593,0.03,1.73,0.1874,0.25,140.15,-5.49,-2.27,15.78,2.97,1.73,0.8026,0.1054,54.39,3.37,1.61,1.27,0.345,1.4,0.0817
7.15,19.64,2.09,14.0,50.2,13.88,15.4,1.9,0.27,19.2,1.93,3.42,5.38,12.2,1.74,37.13,36.9,19.2,5.17,3.37,34.76,4.41,12.8,12.5,0.3303,0.63,1.92
16.34,4.91,1.86,34.0,67.3,13.47,35.5,15.2,2.5,24.2,15.2,8.8,6.63,25.0,6.07,51.71,47.4,24.2,21.2,1.67,14.85,5.25,7.04,6.14,0.9043,1.27,10.3
2.79,4.54,1.03,5.0,49.3,17.89,158.0,17.3,0.46,58.9,17.2,2.72,28.21,36.0,1.3,15.28,156.0,58.9,85.2,5.62,51.62,4.52,80.3,65.4,14.8,0.16,12.8
5.21,55.81,1.65,29.0,19.0,2.61,8.73,0.5024,0.07,13.1,0.4965,3.16,32.46,2.72,0.75,15.83,17.8,13.1,3.61,0.607,32.95,3.97,5.88,5.84,0.0355,1.09,0.2554
10.35,17.52,2.84,23.0,81.1,44.74,186.0,16.4,0.44,51.4,17.0,3.64,18.53,37.6,1.33,13.1,153.0,51.4,39.8,21.7,31.24,60.9,47.7,44.1,3.59,2.15,12.5
7.73,-438.55,22.7,7.0,15.6,972.48,1.15,0.0633,-0.01,0.7347,0.0558,0.34,74.18,-4.76,-2.35,33.33,5.32,0.7347,0.0303,0.00159,82.57,3.29,4.39,3.22,1.17,1.62,-0.0268
6.14,85.6,1.67,28.0,21.6,-4.38,11.5,0.178,0.05,8.79,0.1792,3.68,18.78,0.4419,0.13,15.55,21.6,8.79,9.9,0.4708,39.35,8.29,8.5,8.31,0.1847,2.36,0.189
5.48,12.38,2.43,9.0,198.0,-0.51,71.6,28.1,0.33,45.8,28.3,2.26,9.95,49.2,0.81,54.41,470.0,45.8,374.0,7.27,65.57,14.6,308.0,107.0,202.0,0.24,20.1
3.67,362.53,1.67,50.0,20.7,9.0,6.51,0.0285,0.01,10.2,0.0394,2.2,-50.57,-2.31,-0.41,17.06,19.4,10.2,8.21,0.1977,34.11,8.38,6.6,6.35,0.2475,1.48,0.0428
5.2,-10.73,3.92,25.0,23.1,-49.56,3.48,-1.62,-0.36,9.73,-1.61,1.33,-4843.68,-1.03,-0.23,25.43,13.6,9.73,1.96,0.2855,56.23,1.27,7.65,4.71,2.94,0.28,-1.63
3.15,16.67,1.04,7.0,50.6,9.41,69.9,3.22,0.14,560.0,3.29,3.04,160.56,16.3,1.01,39.37,833.0,560.0,25.7,5.28,89.16,13.8,743.0,404.0,339.0,0.86,2.28
2.74,-21.6,0.6,7.0,39.0,41.04,46.9,0.7027,-0.1,40.6,0.6768,4.58,-114.94,44.3,3.11,58.98,170.0,40.6,1.93,5.46,61.7,5.64,105.0,56.1,48.9,0.4,-1.36
5.96,-41.31,1.25,24.0,13.5,-32.99,6.81,-0.4324,-0.11,12.6,-0.4382,4.77,-282.89,-0.1798,-0.06,16.96,24.1,12.6,2.85,1.33,41.91,11.0,10.1,8.5,1.59,3.72,-0.3185
17.81,62.73,3.91,56.0,54.1,48.86,21.5,1.16,0.21,19.5,1.16,4.55,8.59,-5.09,-1.11,10.95,42.2,19.5,0.0363,0.5398,48.09,21.0,20.3,14.4,5.93,4.6,0.9725
4.27,-16.37,1.13,13.0,10.1,-19.6,5.44,-1.04,-0.2,19.2,-0.998,3.79,-359.93,-0.4395,-0.1,11.15,29.3,19.2,7.04,1.03,39.48,12.4,11.6,10.6,0.9479,2.84,-0.8585
3.5,15.89,0.99,7.0,42.6,114.89,28.0,5.55,0.17,81.1,5.62,3.52,200.34,14.4,0.7,33.99,143.0,81.1,1.56,0.0053,44.96,35.5,64.1,46.5,17.6,1.73,3.39
4.05,28.38,0.99,11.0,24.6,18.17,31.7,1.18,0.11,48.3,1.18,4.08,14.03,8.51,0.93,8.18,56.2,48.3,4.94,0.8008,62.22,4.96,35.0,34.9,0.0287,1.98,0.9824
3.85,740.26,1.16,34.0,21.2,-16.97,8.95,-0.0012,0.0,7.76,-0.0381,3.33,103.05,0.4413,0.08,19.55,26.0,7.76,8.96,2.4,33.89,8.57,8.81,7.19,1.63,1.56,0.0215
7.81,85.95,4.53,29.0,20.2,67.76,8.09,0.1711,0.07,5.59,0.1768,1.72,122.33,-0.7884,-0.3,4.06,15.0,5.59,0.4937,0.0442,72.82,1.65,10.9,10.9,0.0393,0.64,0.1763
5.08,23.27,1.94,39.0,39.9,56.84,16.7,1.31,0.16,28.4,1.35,2.63,40.9,7.59,0.97,8.65,50.2,28.4,9.1,1.15,51.92,3.67,26.1,23.9,2.2,0.47,1.28
2.63,14.35,1.6,22.0,91.4,54.21,24.6,5.4,0.14,38.3,5.38,1.64,-10.05,16.9,0.49,89.0,71.6,38.3,12.0,3.97,20.23,0.8573,14.5,13.0,1.48,0.02,4.78
2.09,66.23,1.05,44.0,37.0,9.98,43.0,0.8369,0.02,32.1,0.961,1.99,9.08,5.27,0.3,8.59,60.2,32.1,11.5,0.4357,37.72,11.6,22.7,19.0,3.66,0.66,0.4188
3.89,14.44,1.78,11.0,262.0,99.96,92.9,17.9,0.2,64.1,17.8,2.19,451.4,57.2,0.85,34.72,497.0,64.1,158.0,18.4,65.82,12.2,327.0,183.0,144.0,0.18,13.6
4.52,73.86,1.67,39.0,19.3,12.67,7.15,0.3301,0.05,10.8,0.3289,2.71,257.25,1.81,0.38,21.93,18.1,10.8,2.15,2.64,24.66,6.0,4.45,4.09,0.3611,1.25,0.2209
14.56,13.34,1.76,20.0,90.9,0.9,63.7,11.4,0.82,23.7,11.6,8.26,45.62,21.3,2.18,94.56,169.0,23.7,24.2,39.1,50.59,47.3,85.7,34.4,51.3,4.84,8.01
23.13,-38.72,3.86,44.0,60.6,-60.39,15.9,-1.59,-0.45,31.4,-1.62,6.0,-1752.23,-6.1,-2.02,4.03,41.4,31.4,3.2,2.04,52.37,20.9,21.7,17.8,3.9,6.92,-1.35
18.07,11.49,2.31,42.0,114.0,5.03,119.0,9.89,1.18,164.0,10.1,7.82,62.22,22.7,3.18,14.69,193.0,164.0,8.34,1.21,69.49,21.3,134.0,124.0,9.32,3.1,8.43
3.42,12.91,1.46,50.0,49.7,13.76,42.0,3.22,0.2,42.4,3.49,2.34,-10.88,13.7,0.94,22.28,63.0,42.4,11.7,2.66,43.32,2.63,27.3,21.9,5.36,0.18,2.88
18.34,32.13,2.8,13.0,31.2,115.3,9.11,0.564,0.43,16.6,1.34,6.54,431.9,1.73,1.02,20.81,21.7,16.6,2.84,0.9113,48.77,4.04,10.6,9.37,1.21,2.38,0.7278
27.65,-127.34,475.87,35.0,35.9,19.43,0.5398,-0.2282,-0.16,2.18,-0.2126,0.06,-12.76,-4.19,-3.23,-0.31,3.18,2.18,0.5789,0.2137,98.57,2.83,3.13,1.14,2.0,2.18,-0.2114
7.94,808.27,1.15,22.0,76.7,-4.55,78.0,3.36,0.01,66.7,3.45,6.92,39.19,17.2,1.78,39.17,222.0,66.7,70.1,8.75,64.45,36.5,143.0,89.9,52.9,3.78,0.0711
5.19,-114.81,1.6,38.0,33.0,-21.94,28.6,0.8278,-0.03,63.3,0.8253,3.24,69.15,0.5656,0.08,24.8,90.3,63.3,10.6,3.68,68.02,12.8,61.4,54.7,6.74,1.85,-0.2357
4.01,8.46,0.65,3.0,93.6,-3.34,31.6,8.45,0.36,49.5,11.5,6.18,1.52,85.6,3.66,45.12,328.0,49.5,213.0,1.05,51.88,18.4,170.0,52.2,118.0,0.79,8.3
24.83,40.59,4.66,56.0,459.0,12.75,231.0,19.0,0.46,155.0,19.1,5.33,-23.87,68.8,3.7,16.24,201.0,155.0,9.44,8.96,37.88,4.12,76.0,53.2,22.8,0.22,8.54
9.42,11.84,2.14,34.0,133.0,4.51,41.9,10.1,0.6,27.5,10.2,4.4,25.41,21.0,1.47,30.96,81.6,27.5,40.1,2.87,22.59,24.8,18.4,14.2,4.26,1.73,8.55
2.86,-151.7,10.39,39.0,14.6,227.34,0.1382,-0.0753,-0.01,0.7099,-0.072,0.28,74.61,-5.26,-1.03,19.37,2.35,0.7099,0.1091,0.3548,39.82,1.32,0.9359,0.9339,0.002,0.26,-0.0719
55.95,53.06,11.1,22.0,2049.0,23.77,125.0,35.1,0.79,170.0,34.7,5.04,25.1,129.0,3.51,86.54,208.0,170.0,21.2,2.74,10.36,9.47,21.5,20.8,0.7256,0.26,29.1
5.67,21.64,1.05,34.0,152.0,9.29,132.0,8.12,0.2,135.0,8.17,5.39,50.53,18.2,0.66,12.33,311.0,135.0,78.2,19.1,47.13,99.0,146.0,97.5,49.0,3.62,5.38
8.33,31.38,1.18,24.0,43.5,11.76,128.0,1.83,0.2,47.4,1.84,7.09,-1.53,12.5,2.39,5.39,78.4,47.4,9.02,0.8477,49.32,9.61,38.7,34.8,3.83,1.84,1.04
4.12,20.55,0.79,10.0,28.5,6.48,55.3,1.54,0.15,31.5,1.68,5.22,-13.02,7.51,1.08,6.57,85.8,31.5,35.0,8.93,44.76,20.8,38.4,21.2,17.3,3.01,1.04
3.49,40.81,2.12,47.0,39.7,-7.72,59.8,1.78,0.06,114.0,1.56,1.65,-72.97,3.43,0.3,22.87,157.0,114.0,29.2,4.17,87.85,0.1277,138.0,122.0,15.9,0.01,0.7364
3.76,-41.99,3.69,34.0,19.3,-23.33,5.35,-0.3863,-0.07,8.2,-0.3832,1.02,10.67,-6.3,-1.23,2.85,17.0,8.2,0.5731,0.0505,68.18,5.77,11.6,9.53,2.03,1.12,-0.3454
3.57,3.44,1.07,5.0,155.0,24.27,336.0,50.5,0.78,191.0,50.5,3.35,67.95,78.2,1.77,21.14,423.0,191.0,199.0,8.36,54.48,18.3,230.0,219.0,11.3,0.42,34.4
11.2,32.97,2.07,8.0,39.5,8.59,7.86,1.46,0.25,15.0,1.48,5.4,46.78,2.54,0.72,39.07,54.8,15.0,24.0,4.66,58.18,11.6,31.9,21.9,10.0,3.29,0.8993
5.15,17.44,0.89,16.0,50.0,14.85,19.4,2.48,0.22,90.4,2.62,5.79,-1.23,23.3,2.4,9.5,113.0,90.4,1.37,2.73,48.53,19.9,55.0,41.5,13.4,2.05,2.15
7.42,15.34,2.06,22.0,39.3,22.25,15.9,2.53,0.36,18.2,2.53,3.6,11.77,8.15,1.39,76.17,33.6,18.2,7.41,2.54,36.77,4.74,12.4,11.6,0.7553,0.81,2.13
5.2,23.18,1.25,47.0,22.7,0.33,39.3,1.17,0.17,16.0,1.16,4.16,4.15,5.84,1.34,8.15,32.0,16.0,3.21,0.4463,37.27,1.91,11.9,10.4,1.57,0.44,0.7349
7.3,75.68,2.05,41.0,31.9,12.9,23.1,0.3144,0.07,21.7,0.3016,3.56,509.12,7.99,1.83,22.59,31.8,21.7,3.13,0.7016,39.86,1.87,12.7,12.3,0.3404,0.43,0.316
2.82,-2.91,7.11,56.0,16.0,-17.36,7.17,-2.06,-0.73,20.8,-4.58,0.4,-648.09,-20.7,-3.28,65.26,27.1,20.8,4.02,1.75,90.88,14.1,24.6,5.91,18.7,2.24,-4.58
5.43,179.57,0.99,38.0,28.6,-11.08,10.9,0.274,0.02,54.7,0.2739,5.49,-50.79,4.96,0.65,24.75,76.6,54.7,10.5,1.7,44.84,28.7,34.3,32.3,2.03,3.78,0.1723
5.22,28.38,0.83,55.0,40.8,12.23,24.8,1.45,0.14,37.2,1.5,6.32,18.09,9.57,1.23,18.69,91.0,37.2,37.0,5.47,41.83,29.9,38.1,33.7,4.35,3.83,1.08
4.26,13.5,1.25,49.0,22.0,1.28,92.0,3.45,0.24,36.7,3.28,3.41,-0.81,6.92,0.6,7.59,72.9,36.7,15.9,4.34,45.13,20.4,32.9,30.5,2.34,1.76,2.75
7.73,12.01,0.97,5.0,47.3,17.42,180.0,13.1,0.48,191.0,12.7,7.99,37.44,50.5,4.89,27.41,484.0,191.0,205.0,10.9,69.74,14.0,337.0,293.0,44.7,1.35,4.98
4.26,8.33,0.97,6.0,305.0,7.38,1204.0,46.2,0.38,779.0,46.6,4.38,8.34,142.0,1.73,10.7,1365.0,779.0,134.0,102.0,66.21,137.0,904.0,687.0,217.0,1.66,31.5
24.25,22.25,4.82,32.0,200.0,17.12,49.0,7.67,0.82,33.5,7.87,5.04,10.17,27.7,3.36,35.7,87.1,33.5,43.9,2.9,49.54,6.52,43.1,35.0,8.17,0.79,6.74
11.36,32.2,2.25,39.0,305.0,11.92,85.3,13.0,0.26,93.3,13.0,5.04,-22.17,85.7,3.2,34.68,211.0,93.3,61.1,22.9,17.57,22.3,37.1,22.3,14.8,0.83,7.1
2.95,37.65,1.8,32.0,49.3,9.13,37.3,1.82,0.06,49.0,1.8,1.64,-8.42,7.0,0.42,25.33,89.3,49.0,25.8,7.84,63.38,2.03,56.6,52.6,4.02,0.12,0.9825
5.22,-40.51,1.53,58.0,18.1,-1.31,5.2,-0.2808,-0.1,12.8,-0.2857,3.4,-3933.07,2.53,0.73,20.39,16.3,12.8,1.92,0.3952,22.8,3.47,3.71,3.39,0.3181,1.0,-0.3344
4.11,-67.61,0.93,6.0,25.5,-16.97,22.4,-0.1024,-0.05,29.5,0.0458,4.4,-108.03,9.12,1.35,16.31,67.4,29.5,24.3,7.39,53.45,11.1,36.0,27.1,8.96,1.64,-0.308
10.9,29.34,4.42,32.0,85.4,10.83,12.4,2.44,0.28,11.4,2.71,2.47,50.69,7.55,0.96,41.45,27.1,11.4,9.39,0.8602,25.27,2.9,6.85,5.84,1.02,0.37,2.18
6.73,-10.41,19.05,47.0,11.9,11.52,6.91,-0.8333,-0.49,4.58,-0.8312,0.35,-175.18,-3.38,-1.9,16.23,18.5,4.58,10.5,3.39,96.56,2.04,17.9,17.8,0.1239,1.14,-0.864
2.0,8.75,1.17,5.0,125.0,18.88,362.0,10.9,0.17,104.0,11.0,1.71,61.52,-38.3,-0.61,10.39,382.0,104.0,221.0,29.7,71.81,68.6,274.0,245.0,29.0,1.1,10.7
4.59,6.19,0.7,28.0,53.6,12.46,111.0,8.35,0.56,56.3,8.45,6.51,34.55,35.7,3.06,16.28,139.0,56.3,67.3,6.27,43.58,22.4,60.5,45.5,14.9,1.92,6.5
30.91,7.03,2.63,34.0,845.0,17.86,459.0,137.0,3.3,263.0,137.0,11.76,15.49,242.0,8.87,36.82,720.0,263.0,275.0,31.0,48.2,23.9,347.0,292.0,55.1,0.88,90.2
4.07,263.49,1.92,9.0,33.7,31.58,94.2,0.5713,0.01,58.2,0.6309,2.12,-44.49,1.86,0.22,5.78,148.0,58.2,28.3,3.0,84.62,2.74,125.0,99.6,25.4,0.33,0.0959
3.82,-33.7,3.29,59.0,25.4,-54.9,0.6082,-0.5675,-0.09,6.01,-0.5658,1.16,-1314.71,-1.64,-0.25,-25.28,9.42,6.01,2.71,0.4107,17.93,2.19,1.69,1.62,0.0732,0.33,-0.5658
8.41,3814.87,1.32,38.0,114.0,-16.15,50.0,0.1651,0.0,153.0,0.2302,6.38,-99.52,19.2,1.42,13.47,204.0,153.0,29.4,10.8,56.13,49.0,115.0,112.0,2.31,3.61,0.0224
2.39,-973.65,1.86,39.0,24.4,-2.61,22.8,-0.0223,0.0,22.3,0.0573,1.28,95.41,-1.27,-0.12,6.23,35.2,22.3,6.96,2.56,39.88,4.19,14.0,12.6,1.42,0.39,-0.0199
27.03,30.01,3.12,34.0,181.0,9.5,54.2,5.24,0.68,50.6,5.24,8.66,37.98,37.1,5.52,62.79,106.0,50.6,8.99,8.39,45.14,8.61,47.9,30.8,17.0,1.28,4.54
